51218881C;Damian;Carbonell;Gran vía San José 264;Castilleja de la Cuesta;41950;604172609;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('51218881C,'Damian,'Carbonell,'Gran vía San José 264,'Castilleja de la Cuesta,41950,604172609);"
37496766G;Sebastian;Serrano;Rambla Constitución 694;Castilleja de la Cuesta;41950;603427268;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('37496766G,'Sebastian,'Serrano,'Rambla Constitución 694,'Castilleja de la Cuesta,41950,603427268);"
95306496Q;Yaiza;Fernandez;Ronda Rafael Murillo 57;Castilleja de la Cuesta;41950;610017787;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('95306496Q,'Yaiza,'Fernandez,'Ronda Rafael Murillo 57,'Castilleja de la Cuesta,41950,610017787);"
06184791E;Sara;Huerta;Avenida Pablo Picasso 686;Gines;41960;670623798;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('06184791E,'Sara,'Huerta,'Avenida Pablo Picasso 686,'Gines,41960,670623798);"
40389590A;Carles;Blasco;Camino Lorca 818;Gines;41960;699403984;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('40389590A,'Carles,'Blasco,'Camino Lorca 818,'Gines,41960,699403984);"
75758976N;Luis;Wang;Vía Iglesia 718;Gines;41960;685416158;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('75758976N,'Luis,'Wang,'Vía Iglesia 718,'Gines,41960,685416158);"
48081521K;Joaquim;Soriano;Corredera San Pedro 84;Gines;41960;665932223;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('48081521K,'Joaquim,'Soriano,'Corredera San Pedro 84,'Gines,41960,665932223);"
34674519H;Maria Angeles;Pavon;Paseo Rafael Murillo 732;Gines;41960;698296791;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('34674519H,'Maria Angeles,'Pavon,'Paseo Rafael Murillo 732,'Gines,41960,698296791);"
57527847V;Sheila;Navarro;Gran vía Pablo Picasso 235;Gines;41960;742011527;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('57527847V,'Sheila,'Navarro,'Gran vía Pablo Picasso 235,'Gines,41960,742011527);"
20720056T;Vicenta;Ferrero;Camino Ramón y Cajal 86;Gines;41960;613701700;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('20720056T,'Vicenta,'Ferrero,'Camino Ramón y Cajal 86,'Gines,41960,613701700);"
60473948W;Maria Mar;Santamaria;Corredera Doctor Fleming 264;Gines;41960;684709113;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('60473948W,'Maria Mar,'Santamaria,'Corredera Doctor Fleming 264,'Gines,41960,684709113);"
26239317C;Joel;Ventura;Pasaje San José 411;Gines;41960;610216834;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('26239317C,'Joel,'Ventura,'Pasaje San José 411,'Gines,41960,610216834);"
06491211J;Filomena;Piñero;Pasaje María Zambrano 818;Gines;41960;686036679;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('06491211J,'Filomena,'Piñero,'Pasaje María Zambrano 818,'Gines,41960,686036679);"
00924099M;Araceli;Blanco;Vereda Nueva 388;Gines;41960;621248188;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('00924099M,'Araceli,'Blanco,'Vereda Nueva 388,'Gines,41960,621248188);"
97291310E;Guadalupe;Miranda;Travesía Miguel Hernández 312;Gines;41960;660301640;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('97291310E,'Guadalupe,'Miranda,'Travesía Miguel Hernández 312,'Gines,41960,660301640);"
94335407X;Edgar;Martin;Callejón Catalunya 867;Gines;41960;633898960;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('94335407X,'Edgar,'Martin,'Callejón Catalunya 867,'Gines,41960,633898960);"
48918858C;Gabriela;Moya;Vereda Real 884;Gines;41960;676471913;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('48918858C,'Gabriela,'Moya,'Vereda Real 884,'Gines,41960,676471913);"
18449009L;Ana Isabel;Jurado;Callejón Doctor Fleming 504;Gines;41960;647844173;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('18449009L,'Ana Isabel,'Jurado,'Callejón Doctor Fleming 504,'Gines,41960,647844173);"
33000075C;Asuncion;Sancho;Gran vía Constitución 102;Gines;41960;672634702;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('33000075C,'Asuncion,'Sancho,'Gran vía Constitución 102,'Gines,41960,672634702);"
72665605A;Pascual;Tena;Cuesta Iglesia 967;Gines;41960;679488265;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('72665605A,'Pascual,'Tena,'Cuesta Iglesia 967,'Gines,41960,679488265);"
02408933M;Carlota;Sola;Corredera San Isidro 66;Gines;41960;653094599;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('02408933M,'Carlota,'Sola,'Corredera San Isidro 66,'Gines,41960,653094599);"
01059339M;Maria Paz;Quintana;Cuesta Miguel de Cervantes 834;Gines;41960;676387708;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('01059339M,'Maria Paz,'Quintana,'Cuesta Miguel de Cervantes 834,'Gines,41960,676387708);"
55341472E;Noelia;Mata;Rambla Antonio Machado 77;Gines;41960;655961458;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('55341472E,'Noelia,'Mata,'Rambla Antonio Machado 77,'Gines,41960,655961458);"
75311180A;Enriqueta;Olmo;Callejón Clara Campoamor 199;Gines;41960;646382908;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('75311180A,'Enriqueta,'Olmo,'Callejón Clara Campoamor 199,'Gines,41960,646382908);"
55361462W;Yolanda;Peña;Avenida San Antonio 33;Gines;41960;640122112;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('55361462W,'Yolanda,'Peña,'Avenida San Antonio 33,'Gines,41960,640122112);"
13820822F;Alba Maria;Pardo;Calle Horno 812;Gines;41960;616300657;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('13820822F,'Alba Maria,'Pardo,'Calle Horno 812,'Gines,41960,616300657);"
78440155N;Sandra;Carballo;Pasaje San Antonio 235;Bormujo;41930;691833632;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('78440155N,'Sandra,'Carballo,'Pasaje San Antonio 235,'Bormujo,41930,691833632);"
86229545S;Carlos Javier;Romero;Camino San Pedro 661;Bormujo;41930;614712763;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('86229545S,'Carlos Javier,'Romero,'Camino San Pedro 661,'Bormujo,41930,614712763);"
23155373P;Lidia;Contreras;Carrera Miguel Hernández 538;Bormujo;41930;650526262;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('23155373P,'Lidia,'Contreras,'Carrera Miguel Hernández 538,'Bormujo,41930,650526262);"
31461438Z;Celestino;Palma;Cuesta Iglesia 309;Bormujo;41930;610192747;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('31461438Z,'Celestino,'Palma,'Cuesta Iglesia 309,'Bormujo,41930,610192747);"
21282027N;Eva Maria;Alcaide;Vía San José 239;Bormujo;41930;614239583;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('21282027N,'Eva Maria,'Alcaide,'Vía San José 239,'Bormujo,41930,614239583);"
27041204N;Sheila;Hurtado;Paseo Clara Campoamor 335;Bormujo;41930;654736433;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('27041204N,'Sheila,'Hurtado,'Paseo Clara Campoamor 335,'Bormujo,41930,654736433);"
90934865H;Gorka;Blasco;Vereda San Pedro 184;Bormujo;41930;685208761;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('90934865H,'Gorka,'Blasco,'Vereda San Pedro 184,'Bormujo,41930,685208761);"
71972007Q;Maria Victoria;Del Rio;Corredera Vicente Aleixandre 235;Bormujo;41930;678249297;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('71972007Q,'Maria Victoria,'Del Rio,'Corredera Vicente Aleixandre 235,'Bormujo,41930,678249297);"
15167054A;Alexis;Parra;Cuesta San Isidro 673;Bormujo;41930;647953852;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('15167054A,'Alexis,'Parra,'Cuesta San Isidro 673,'Bormujo,41930,647953852);"
84607301F;Christian;Toledo;Avenida Mayor 896;Bormujo;41930;638165753;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('84607301F,'Christian,'Toledo,'Avenida Mayor 896,'Bormujo,41930,638165753);"
53001405K;Jose Andres;Singh;Corredera Madrid 262;Bormujo;41930;640016667;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('53001405K,'Jose Andres,'Singh,'Corredera Madrid 262,'Bormujo,41930,640016667);"
45890084R;Abril;Miranda;Avenida Miguel Hernández 880;Bormujo;41930;689283155;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('45890084R,'Abril,'Miranda,'Avenida Miguel Hernández 880,'Bormujo,41930,689283155);"
96052788G;Bartolome;Mesa;Carrera Rafael Alberti 335;Bormujo;41930;653679402;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('96052788G,'Bartolome,'Mesa,'Carrera Rafael Alberti 335,'Bormujo,41930,653679402);"
88927627J;Lucas;Oliver;Travesía San Isidro 238;Bormujo;41930;638923643;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('88927627J,'Lucas,'Oliver,'Travesía San Isidro 238,'Bormujo,41930,638923643);"
15699503W;Constantino;Toro;Calle Clara Campoamor 237;Bormujo;41930;664800550;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('15699503W,'Constantino,'Toro,'Calle Clara Campoamor 237,'Bormujo,41930,664800550);"
50303501V;Mohamed;Madrid;Cuesta de España 808;Tomares;41910;622104579;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('50303501V,'Mohamed,'Madrid,'Cuesta de España 808,'Tomares,41910,622104579);"
66813026G;Leo;Manzano;Cuesta Real 715;Tomares;41910;602037527;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('66813026G,'Leo,'Manzano,'Cuesta Real 715,'Tomares,41910,602037527);"
65714313R;Alfonso;Cid;Cuesta Constitución 488;Tomares;41910;618922367;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('65714313R,'Alfonso,'Cid,'Cuesta Constitución 488,'Tomares,41910,618922367);"
82411379X;Valentina;Velez;Gran vía Fuente 32;Tomares;41910;614797035;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('82411379X,'Valentina,'Velez,'Gran vía Fuente 32,'Tomares,41910,614797035);"
81040675Z;Jose Ramon;Cuadrado;Calle Diego Velázquez 529;Tomares;41910;679506621;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('81040675Z,'Jose Ramon,'Cuadrado,'Calle Diego Velázquez 529,'Tomares,41910,679506621);"
88214119B;Eduardo;Agudo;Vía Rafael Alberti 416;Tomares;41910;603592456;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('88214119B,'Eduardo,'Agudo,'Vía Rafael Alberti 416,'Tomares,41910,603592456);"
22756770H;Iker;Arroyo;Carrera Catalunya 131;Tomares;41910;661361771;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('22756770H,'Iker,'Arroyo,'Carrera Catalunya 131,'Tomares,41910,661361771);"
36165369P;Ricardo;Hernandez;Carrera Vicente Aleixandre 136;Tomares;41910;602028854;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('36165369P,'Ricardo,'Hernandez,'Carrera Vicente Aleixandre 136,'Tomares,41910,602028854);"
93990880T;Maria Carme;Mejias;Corredera Antonio Machado 122;Tomares;41910;610897483;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('93990880T,'Maria Carme,'Mejias,'Corredera Antonio Machado 122,'Tomares,41910,610897483);"
49481394E;Maria Rosa;Gonzalez;Calle Pedralbes 899;Tomares;41910;679616408;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('49481394E,'Maria Rosa,'Gonzalez,'Calle Pedralbes 899,'Tomares,41910,679616408);"
00204831Q;Virginia;Figueroa;Pasaje Manuel de Falla 997;Tomares;41910;652826845;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('00204831Q,'Virginia,'Figueroa,'Pasaje Manuel de Falla 997,'Tomares,41910,652826845);"
51660996Y;Juan Manuel;Mohamed;Cuesta San José 513;Tomares;41910;662746687;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('51660996Y,'Juan Manuel,'Mohamed,'Cuesta San José 513,'Tomares,41910,662746687);"
23796976A;Khadija;Mejias;Carrera Madrid 792;Tomares;41910;649493083;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('23796976A,'Khadija,'Mejias,'Carrera Madrid 792,'Tomares,41910,649493083);"
99068974Q;Valeria;Real;Rambla Pedralbes 71;Tomares;41910;662959477;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('99068974Q,'Valeria,'Real,'Rambla Pedralbes 71,'Tomares,41910,662959477);"
02347360A;Christian;Canovas;Carrera San Pedro 383;Tomares;41910;610538045;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('02347360A,'Christian,'Canovas,'Carrera San Pedro 383,'Tomares,41910,610538045);"
06516828P;Jose Javier;Villa;Carrera Clara Campoamor 194;Camas;41900;691034676;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('06516828P,'Jose Javier,'Villa,'Carrera Clara Campoamor 194,'Camas,41900,691034676);"
74800319H;Victor;Sole;Carrera Nueva 165;Camas;41900;639499831;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('74800319H,'Victor,'Sole,'Carrera Nueva 165,'Camas,41900,639499831);"
74919576C;Caridad;Gracia;Calle San Antonio 962;Camas;41900;629325677;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('74919576C,'Caridad,'Gracia,'Calle San Antonio 962,'Camas,41900,629325677);"
10539397S;Gonzalo;Sola;Travesía Iglesia 762;Camas;41900;698580628;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('10539397S,'Gonzalo,'Sola,'Travesía Iglesia 762,'Camas,41900,698580628);"
48926332L;Maria Trinidad;Bautista;Camino Juan Ramón Jiménez 533;Camas;41900;646394866;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('48926332L,'Maria Trinidad,'Bautista,'Camino Juan Ramón Jiménez 533,'Camas,41900,646394866);"
60049552W;Erik;Ferrero;Ronda Pablo Picasso 755;Camas;41900;695734368;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('60049552W,'Erik,'Ferrero,'Ronda Pablo Picasso 755,'Camas,41900,695734368);"
07462003K;German;Cuevas;Travesía Pablo Picasso 868;Camas;41900;683016136;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('07462003K,'German,'Cuevas,'Travesía Pablo Picasso 868,'Camas,41900,683016136);"
52626229K;Luis Miguel;Arenas;Camino Mayor 244;Camas;41900;623266197;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('52626229K,'Luis Miguel,'Arenas,'Camino Mayor 244,'Camas,41900,623266197);"
79596958F;Miguel Angel;Galvez;Calle San José 66;Camas;41900;607396183;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('79596958F,'Miguel Angel,'Galvez,'Calle San José 66,'Camas,41900,607396183);"
26528257B;Maria Isabel;Zapata;Ronda San Pedro 52;Camas;41900;636859197;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('26528257B,'Maria Isabel,'Zapata,'Ronda San Pedro 52,'Camas,41900,636859197);"
98736351L;Albert;Rico;Travesía Catalunya 854;Camas;41900;690298616;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('98736351L,'Albert,'Rico,'Travesía Catalunya 854,'Camas,41900,690298616);"
36961465M;Sara;Marcos;Pasaje Constitución 711;Camas;41900;698963133;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('36961465M,'Sara,'Marcos,'Pasaje Constitución 711,'Camas,41900,698963133);"
43148750Z;Nerea;Reina;Rambla Catalunya 477;Camas;41900;623699137;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('43148750Z,'Nerea,'Reina,'Rambla Catalunya 477,'Camas,41900,623699137);"
50243631Q;Israel;Contreras;Callejón Horno 70;Castilleja de la Cuesta;41950;713134398;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('50243631Q,'Israel,'Contreras,'Callejón Horno 70,'Castilleja de la Cuesta,41950,713134398);"
90217087R;Manuel Angel;Sola;Pasaje Santa Ana 478;Castilleja de la Cuesta;41950;611788368;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('90217087R,'Manuel Angel,'Sola,'Pasaje Santa Ana 478,'Castilleja de la Cuesta,41950,611788368);"
30815746R;Maria;Aguirre;Pasaje Horno 235;Castilleja de la Cuesta;41950;615132370;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('30815746R,'Maria,'Aguirre,'Pasaje Horno 235,'Castilleja de la Cuesta,41950,615132370);"
99900990F;German;Gimenez;Pasaje Miguel de Cervantes 766;Castilleja de la Cuesta;41950;649745550;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('99900990F,'German,'Gimenez,'Pasaje Miguel de Cervantes 766,'Castilleja de la Cuesta,41950,649745550);"
82565383Y;Cristian;Rebollo;Camino San Juan 552;Castilleja de la Cuesta;41950;643547401;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('82565383Y,'Cristian,'Rebollo,'Camino San Juan 552,'Castilleja de la Cuesta,41950,643547401);"
91496093T;Hector;Barragan;Travesía María Zambrano 349;Castilleja de la Cuesta;41950;605003068;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('91496093T,'Hector,'Barragan,'Travesía María Zambrano 349,'Castilleja de la Cuesta,41950,605003068);"
97731989K;Aitor;Miranda;Avenida Constitución 388;Castilleja de la Cuesta;41950;641045159;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('97731989K,'Aitor,'Miranda,'Avenida Constitución 388,'Castilleja de la Cuesta,41950,641045159);"
78018584P;Victoriano;Campos;Gran vía Iglesia 442;Castilleja de la Cuesta;41950;643258968;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('78018584P,'Victoriano,'Campos,'Gran vía Iglesia 442,'Castilleja de la Cuesta,41950,643258968);"
69249528R;Matilde;Gamez;Calle Iglesia 993;Castilleja de la Cuesta;41950;696719848;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('69249528R,'Matilde,'Gamez,'Calle Iglesia 993,'Castilleja de la Cuesta,41950,696719848);"
75749024L;Carlos Manuel;Saiz;Carrera San Roque 961;Castilleja de la Cuesta;41950;678149672;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('75749024L,'Carlos Manuel,'Saiz,'Carrera San Roque 961,'Castilleja de la Cuesta,41950,678149672);"
36051631M;Emilio Jose;Carrera;Travesía Diego Velázquez 261;Castilleja de la Cuesta;41950;666741557;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('36051631M,'Emilio Jose,'Carrera,'Travesía Diego Velázquez 261,'Castilleja de la Cuesta,41950,666741557);"
89910998L;Celia;Egea;Corredera Fuente 902;Castilleja de la Cuesta;41950;676133564;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('89910998L,'Celia,'Egea,'Corredera Fuente 902,'Castilleja de la Cuesta,41950,676133564);"
37809807S;Montserrat;Manzano;Travesía Doctor Fleming 426;Castilleja de la Cuesta;41950;650601519;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('37809807S,'Montserrat,'Manzano,'Travesía Doctor Fleming 426,'Castilleja de la Cuesta,41950,650601519);"
17869715A;Estela;Benitez;Callejón Ramón y Cajal 823;Castilleja de la Cuesta;41950;628638230;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('17869715A,'Estela,'Benitez,'Callejón Ramón y Cajal 823,'Castilleja de la Cuesta,41950,628638230);"
95642575L;Manuela;Tomas;Cuesta Juan Ramón Jiménez 854;Castilleja de la Cuesta;41950;670663961;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('95642575L,'Manuela,'Tomas,'Cuesta Juan Ramón Jiménez 854,'Castilleja de la Cuesta,41950,670663961);"
02293468T;Samuel;Vazquez;Avenida Diego Velázquez 225;Castilleja de la Cuesta;41950;617724420;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('02293468T,'Samuel,'Vazquez,'Avenida Diego Velázquez 225,'Castilleja de la Cuesta,41950,617724420);"
16641202N;Marti;Cano;Vereda Vicente Aleixandre 701;Castilleja de la Cuesta;41950;636967144;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('16641202N,'Marti,'Cano,'Vereda Vicente Aleixandre 701,'Castilleja de la Cuesta,41950,636967144);"
22952202L;Julia;Tejero;Rambla Iglesia 742;Castilleja de la Cuesta;41950;630751274;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('22952202L,'Julia,'Tejero,'Rambla Iglesia 742,'Castilleja de la Cuesta,41950,630751274);"
64160820C;Trinidad;Rodrigo;Carrera Real 996;Castilleja de la Cuesta;41950;613196106;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('64160820C,'Trinidad,'Rodrigo,'Carrera Real 996,'Castilleja de la Cuesta,41950,613196106);"
07222799V;Catalina;Luna;Carrera Juan Ramón Jiménez 391;Castilleja de la Cuesta;41950;606791080;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('07222799V,'Catalina,'Luna,'Carrera Juan Ramón Jiménez 391,'Castilleja de la Cuesta,41950,606791080);"
35119261D;Maria Rosario;Silva;Cuesta Juan Ramón Jiménez 880;Castilleja de la Cuesta;41950;612567578;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('35119261D,'Maria Rosario,'Silva,'Cuesta Juan Ramón Jiménez 880,'Castilleja de la Cuesta,41950,612567578);"
60526080Q;Asier;Chaves;Pasaje Fuente 921;Castilleja de la Cuesta;41950;637070676;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('60526080Q,'Asier,'Chaves,'Pasaje Fuente 921,'Castilleja de la Cuesta,41950,637070676);"
13106596T;Mustapha;Nieto;Travesía Rafael Alberti 891;Gines;41960;663814301;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('13106596T,'Mustapha,'Nieto,'Travesía Rafael Alberti 891,'Gines,41960,663814301);"
45862913Q;Elisabet;Huertas;Rambla Clara Campoamor 676;Gines;41960;626089882;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('45862913Q,'Elisabet,'Huertas,'Rambla Clara Campoamor 676,'Gines,41960,626089882);"
30716873M;Guillem;Leon;Pasaje Catalunya 106;Gines;41960;671319544;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('30716873M,'Guillem,'Leon,'Pasaje Catalunya 106,'Gines,41960,671319544);"
20189871B;Tatiana;Linares;Vía Fuente 542;Gines;41960;669674397;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('20189871B,'Tatiana,'Linares,'Vía Fuente 542,'Gines,41960,669674397);"
43144048G;Pascual;Casas;Cuesta María Zambrano 229;Gines;41960;747761133;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('43144048G,'Pascual,'Casas,'Cuesta María Zambrano 229,'Gines,41960,747761133);"
83226032A;Yaiza;Zambrano;Travesía María Zambrano 909;Gines;41960;682983555;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('83226032A,'Yaiza,'Zambrano,'Travesía María Zambrano 909,'Gines,41960,682983555);"
52594700W;Ramiro;Madrid;Vereda San Antonio 35;Gines;41960;603205784;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('52594700W,'Ramiro,'Madrid,'Vereda San Antonio 35,'Gines,41960,603205784);"
59518471Z;Maria Cruz;Lorenzo;Paseo Real 694;Gines;41960;707884569;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('59518471Z,'Maria Cruz,'Lorenzo,'Paseo Real 694,'Gines,41960,707884569);"
33872559E;Agustin;Paz;Pasaje Miguel de Cervantes 113;Gines;41960;643962244;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('33872559E,'Agustin,'Paz,'Pasaje Miguel de Cervantes 113,'Gines,41960,643962244);"
92785568A;Marcelino;Velez;Vía Lorca 632;Gines;41960;637688466;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('92785568A,'Marcelino,'Velez,'Vía Lorca 632,'Gines,41960,637688466);"
06583833Z;Estefania;Lorente;Gran vía Santa Ana 541;Gines;41960;688666592;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('06583833Z,'Estefania,'Lorente,'Gran vía Santa Ana 541,'Gines,41960,688666592);"
